id,description
4443|To the average person, psychic abilities might seem a blessing; for Kusuo Saiki, however, this couldn't be further from the truth. Gifted with a wide assortment of supernatural abilities ranging from telepathy to x-ray vision, he finds this so-called blessing to be nothing but a curse. As all the inconveniences his powers cause constantly pile up, all Kusuo aims for is an ordinary, hassle-free life—a life where ignorance is bliss.<br><br>Unfortunately, the life of a psychic is far from quiet. Though Kusuo tries to stay out of the spotlight by keeping his powers a secret from his classmates, he ends up inadvertently attracting the attention of many odd characters, such as the empty-headed Riki Nendou and the delusional Shun Kaidou. Forced to deal with the craziness of the people around him, Kusuo comes to learn that the ordinary life he has been striving for is a lot more difficult to achieve than expected.<br><br><i>Note: Aired in 2 versions, a 120-episode 5-minute short series, and a combined 24-episode 24-minute TV series with the same content.</i>
3846|The second cour of <i>86: Eighty Six</i>.
3809|
3364|Tohru Honda thought her life was headed for misfortune when a family tragedy left her living in a tent. When her small home is discovered by the mysterious Soma clan, she suddenly finds herself living with Yuki, Kyo, and Shigure Soma. But she quickly learns their family has a bizarre secret of their own: when hugged by the opposite sex, they turn into the animals of the Zodiac!<br><br>(Source: Crunchyroll)
12109|This prequel to megahit Attack on Titan answers the questions: How did Captain Levi of the Survey Corps go from street tough to humanity's strongest soldier? And how did Commander Erwin become a cold, calculating leader, ready to sacrifice anything to save the human race? The fires that forged this bond of loyalty and trust were intense indeed!<br><br>(Source: Anime News Network)
2680|
9447|New special that will tie into the third new Gintama anime film.<br><br>(Source: Anime News Network)
3445|Despite their best efforts during the Kanto Region Music Festival, the Koto Club is hit with the harsh reality of their poor performance. In the face of disappointment, they still decide to hone their skills and set sight on their next target
1522|
3686|
6471|
3282| The White Tiger and the Black Beast – Nakajima Atsushi and Akutagawa Ryunosuke’s fight against Francis F. brings an end to the great war against the Guild. Life goes on as normal in Yokohama, thanks to the continued truce between the Armed Detective Agency and the Port Mafia, who, together, saved the city from ruin. But there are still rumors of Guild stragglers and other crime organizations making their way in from abroad. Meanwhile, Dazai Osamu had premonitions of another impending disaster. Lurking in the darkness is the Fyodor D., leader of pirate organization Rats in the House of the Dead, his dreadful plans on the verge of execution.<br><br>(Source: Crunchyroll)
1658|
894|
2590|Once upon a time, five girls made an animated film and it was so much fun that they pledged to get jobs in animation so that someday they could make another film together. Now, two years later, Aoi, Shizuka, Ema, Misa and Midori have learned the truth about the anime industry: it's not always fun, it's anything but easy, and having talent isn't always enough to open the right doors.<br><br>Which is why Aoi's overwhelmed by her job as a production assistant, Shizuka's waiting on tables between auditions, Midori's currently scriptless, Misa's switched to C.G., and Ema's working long hours as a key animator. Is it what they imagined? No. But are they ready to give up? Not just yet! Sometimes, when things happen in animation, they can happen in the most wonderful ways!<br><br>(Source: Sentai Filmworks)
15834|A Special Music Video in tribute to the Pokémon Series of Games, set to the song <i>Acacia</i> by Bump of Chicken.
1616|
3561|The second season of <i>Dr. STONE</i><br><br>Now as he sets down blueprints for a smartphone in the stone world, Tsukasa and his Empire of Might prepare for the upcoming war. Who will be the victor in the fight for humanity?<br><br>(Source: Funimation)
3584|
745|Naruto: Shippuuden is the continuation of the original animated TV series Naruto. The story revolves around an older and slightly more matured Uzumaki Naruto and his quest to save his friend Uchiha Sasuke from the grips of the snake-like Shinobi, Orochimaru. After 2 and a half years Naruto finally returns to his village of Konoha, and sets about putting his ambitions to work, though it will not be easy, as he has amassed a few (more dangerous) enemies, in the likes of the shinobi organization; Akatsuki. <br><br>(Source: Anime News Network)
91|A Hunter is one who travels the world doing all sorts of dangerous tasks. From capturing criminals to searching deep within uncharted lands for any lost treasures. Gon is a young boy whose father disappeared long ago, being a Hunter. He believes if he could also follow his father's path, he could one day reunite with him.<br><br>After becoming 12, Gon leaves his home and takes on the task of entering the Hunter exam, notorious for its low success rate and high probability of death to become an official Hunter. He befriends the revenge-driven Kurapika, the doctor-to-be Leorio and the rebellious ex-assassin Killua in the exam, with their friendship prevailing throughout the many trials and threats they come upon taking on the dangerous career of a Hunter. Based on the manga by Togashi Yoshihiro. 
3697|The second cour of <i>Yuukoku no Moriarty</i>.<br><br>In the late 19th century, the British Empire nobility reigns while its working class suffers at their hands. Sympathetic to their plight, William James Moriarty wants to topple it all. Frustrated by the systemic inequity, Moriarty strategizes to fix the entire nation. Not even consulting detective Sherlock Holmes can stand in his way. It’s time for crime to revolutionize the world! The story continues in Part 2.<br><br>(Source: Funimation)<br><br><i>Note: The anime received a special premiere on Funimation on March 28, 2021.</i>
2852|Despite their differences in position, three men—the youngest senior executive of the Port Mafia, Osamu Dazai, the lowest ranking member, Sakunosuke Oda, and the intelligence agent, Angou Sakaguchi—gather at the Lupin Bar at the end of the day to relax and take delight in the company of friends.<br></br>However, one night, Angou disappears. A photograph taken at the bar is all that is left of the three together.<br></br>Fast forward to the present, and Dazai is now a member of the Armed Detective Agency. The Guild, an American gifted organization, has entered the fray and is intent on taking the Agency's work permit. They must now divide their attention between the two groups, the Guild and the Port Mafia, who oppose their very existence.<br></br>
